Number,Time,Temp
18036,2019-11-13 09:18:55,32.7
18037,2019-11-13 09:33:55,32.6
18038,2019-11-13 09:48:55,33
18039,2019-11-13 10:03:55,32.7
18040,2019-11-13 10:18:55,33.1
18041,2019-11-13 10:33:55,33.3
18042,2019-11-13 10:48:55,33.6
18043,2019-11-13 11:03:55,33.6
18044,2019-11-13 11:18:55,33.4
18045,2019-11-13 11:33:55,33.6
18046,2019-11-13 11:48:55,33.2
18047,2019-11-13 12:03:55,33.5
18048,2019-11-13 12:18:55,33.9
18049,2019-11-13 12:33:55,34.7
18050,2019-11-13 12:48:55,35.1
18051,2019-11-13 13:03:55,35.5
18052,2019-11-13 13:18:55,36
18053,2019-11-13 13:33:55,36.2
18054,2019-11-13 13:48:55,35.3
18055,2019-11-13 14:03:55,34.8
18056,2019-11-13 14:18:55,35.5
18057,2019-11-13 14:33:55,35.9
18058,2019-11-13 14:48:55,36.7
18059,2019-11-13 15:03:55,37.8
18060,2019-11-13 15:18:55,37
18061,2019-11-13 15:33:55,37.3
18062,2019-11-13 15:48:55,36.9
18063,2019-11-13 16:03:55,37.5
18064,2019-11-13 16:18:55,38.4
18065,2019-11-13 16:33:55,37.1
18066,2019-11-13 16:48:55,36.9
18067,2019-11-13 17:03:55,35.3
18068,2019-11-13 17:18:55,35.2
18069,2019-11-13 17:33:55,34.5
18070,2019-11-13 17:48:55,33.8
18071,2019-11-13 18:03:55,33.6
18072,2019-11-13 18:18:55,33.5
18073,2019-11-13 18:33:55,33.3
18074,2019-11-13 18:48:55,32.4
18075,2019-11-13 19:03:55,31.4
18076,2019-11-13 19:18:55,30.5
18077,2019-11-13 19:33:55,29.7
18078,2019-11-13 19:48:55,29.1
18079,2019-11-13 20:03:55,28.7
18080,2019-11-13 20:18:55,28.5
18081,2019-11-13 20:33:55,28
18082,2019-11-13 20:48:55,27.5
18083,2019-11-13 21:03:55,27
18084,2019-11-13 21:18:55,26.7
18085,2019-11-13 21:33:55,26.3
18086,2019-11-13 21:48:55,26.2
18087,2019-11-13 22:03:55,26.1
18088,2019-11-13 22:18:55,26.2
18089,2019-11-13 22:33:55,26.4
18090,2019-11-13 22:48:55,26.3
18091,2019-11-13 23:03:55,26
18092,2019-11-13 23:18:55,25.6
18093,2019-11-13 23:33:55,25.4
18094,2019-11-13 23:48:55,25.2
18095,2019-11-14 00:03:55,24.9
18096,2019-11-14 00:18:55,24.6
18097,2019-11-14 00:33:55,24.4
18098,2019-11-14 00:48:55,24
18099,2019-11-14 01:03:55,23.8
18100,2019-11-14 01:18:55,23.4
18101,2019-11-14 01:33:55,23.1
18102,2019-11-14 01:48:55,22.8
18103,2019-11-14 02:03:55,22.4
18104,2019-11-14 02:18:55,22.1
18105,2019-11-14 02:33:55,21.8
18106,2019-11-14 02:48:55,21.5
18107,2019-11-14 03:03:55,21.3
18108,2019-11-14 03:18:55,21.1
18109,2019-11-14 03:33:55,21
18110,2019-11-14 03:48:55,20.9
18111,2019-11-14 04:03:55,20.9
18112,2019-11-14 04:18:55,20.9
18113,2019-11-14 04:33:55,21
18114,2019-11-14 04:48:55,21.2
18115,2019-11-14 05:03:55,21.3
18116,2019-11-14 05:18:55,21.1
18117,2019-11-14 05:33:55,21.2
18118,2019-11-14 05:48:55,21.1
18119,2019-11-14 06:03:55,21.3
18120,2019-11-14 06:18:55,21.7
18121,2019-11-14 06:33:55,22.4
18122,2019-11-14 06:48:55,23
18123,2019-11-14 07:03:55,23.6
18124,2019-11-14 07:18:55,23.7
18125,2019-11-14 07:33:55,25.5
18126,2019-11-14 07:48:55,25.1
18127,2019-11-14 08:03:55,25.4
18128,2019-11-14 08:18:55,25.6
18129,2019-11-14 08:33:55,26
18130,2019-11-14 08:48:55,26.5
18131,2019-11-14 09:03:55,27
18132,2019-11-14 09:18:55,27.6
18133,2019-11-14 09:33:55,29
18134,2019-11-14 09:48:55,30.4
18135,2019-11-14 10:03:55,31.5
18136,2019-11-14 10:18:55,32.3
18137,2019-11-14 10:33:55,32.3
18138,2019-11-14 10:48:55,32.6
18139,2019-11-14 11:03:55,33
18140,2019-11-14 11:18:55,32.9
18141,2019-11-14 11:33:55,31.7
18142,2019-11-14 11:48:55,31.7
18143,2019-11-14 12:03:55,35
18144,2019-11-14 12:18:55,43.2
18145,2019-11-14 12:33:55,43.5
18146,2019-11-14 12:48:55,42.9
18147,2019-11-14 13:03:55,43
18148,2019-11-14 13:18:55,43.1
18149,2019-11-14 13:33:55,43.2
18150,2019-11-14 13:48:55,43.2
18151,2019-11-14 14:03:55,43.6
18152,2019-11-14 14:18:55,44
18153,2019-11-14 14:33:55,44.1
18154,2019-11-14 14:48:55,44
18155,2019-11-14 15:03:55,43.9
18156,2019-11-14 15:18:55,44.6
18157,2019-11-14 15:33:55,44.6
18158,2019-11-14 15:48:55,44.4
18159,2019-11-14 16:03:55,44.1
18160,2019-11-14 16:18:55,44
18161,2019-11-14 16:33:55,43.6
18162,2019-11-14 16:48:55,43.9
18163,2019-11-14 17:03:55,43.5
18164,2019-11-14 17:18:55,42.9
18165,2019-11-14 17:33:55,42.4
18166,2019-11-14 17:48:55,41.4
18167,2019-11-14 18:03:55,41
18168,2019-11-14 18:18:55,40.5
18169,2019-11-14 18:33:55,40.3
18170,2019-11-14 18:48:55,39.7
18171,2019-11-14 19:03:55,38.8
18172,2019-11-14 19:18:55,38.3
18173,2019-11-14 19:33:55,37.8
18174,2019-11-14 19:48:55,37.5
18175,2019-11-14 20:03:55,37.3
18176,2019-11-14 20:18:55,37.3
18177,2019-11-14 20:33:55,36.9
18178,2019-11-14 20:48:55,35.8
18179,2019-11-14 21:03:55,35.1
18180,2019-11-14 21:18:55,35.1
18181,2019-11-14 21:33:55,34.9
18182,2019-11-14 21:48:55,34.9
18183,2019-11-14 22:03:55,34.8
18184,2019-11-14 22:18:55,34.5
18185,2019-11-14 22:33:55,34.3
18186,2019-11-14 22:48:55,34.3
18187,2019-11-14 23:03:55,33.9
18188,2019-11-14 23:18:55,34.1
18189,2019-11-14 23:33:55,33.9
18190,2019-11-14 23:48:55,33.9
18191,2019-11-15 00:03:55,34
18192,2019-11-15 00:18:55,34.1
18193,2019-11-15 00:33:55,33.9
18194,2019-11-15 00:48:55,33.7
18195,2019-11-15 01:03:55,33.7
18196,2019-11-15 01:18:55,33.3
18197,2019-11-15 01:33:55,33.2
18198,2019-11-15 01:48:55,33.2
18199,2019-11-15 02:03:55,33.1
18200,2019-11-15 02:18:55,33
18201,2019-11-15 02:33:55,32.9
18202,2019-11-15 02:48:55,32.7
18203,2019-11-15 03:03:55,32.4
18204,2019-11-15 03:18:55,32.5
18205,2019-11-15 03:33:55,32.5
18206,2019-11-15 03:48:55,32.5
18207,2019-11-15 04:03:55,32.2
18208,2019-11-15 04:18:55,31.7
18209,2019-11-15 04:33:55,31.4
18210,2019-11-15 04:48:55,31.2
18211,2019-11-15 05:03:55,31.2
18212,2019-11-15 05:18:55,31.1
18213,2019-11-15 05:33:55,30.9
18214,2019-11-15 05:48:55,31
18215,2019-11-15 06:03:55,31.1
18216,2019-11-15 06:18:55,31.3
18217,2019-11-15 06:33:55,31.5
18218,2019-11-15 06:48:55,32
18219,2019-11-15 07:03:55,32.6
18220,2019-11-15 07:18:55,33.5
18221,2019-11-15 07:33:55,34
18222,2019-11-15 07:48:55,34.3
18223,2019-11-15 08:03:55,35.6
18224,2019-11-15 08:18:55,36
18225,2019-11-15 08:33:55,36.7
18226,2019-11-15 08:48:55,36.7
18227,2019-11-15 09:03:55,37.4
18228,2019-11-15 09:18:55,37.4
18229,2019-11-15 09:33:55,37
18230,2019-11-15 09:48:55,37.5
18231,2019-11-15 10:03:55,38.6
18232,2019-11-15 10:18:55,38.8
18233,2019-11-15 10:33:55,38.9
18234,2019-11-15 10:48:55,39.3
18235,2019-11-15 11:03:55,39.5
18236,2019-11-15 11:18:55,40.4
18237,2019-11-15 11:33:55,41
18238,2019-11-15 11:48:55,40.7
18239,2019-11-15 12:03:55,39.6
18240,2019-11-15 12:18:55,33.2
18241,2019-11-15 12:33:55,31.7
18242,2019-11-15 12:48:55,31.7
18243,2019-11-15 13:03:55,31.7
18244,2019-11-15 13:18:55,31.5
18245,2019-11-15 13:33:55,32.7
18246,2019-11-15 13:48:55,33.7
18247,2019-11-15 14:03:55,33.1
18248,2019-11-15 14:18:55,32.9
18249,2019-11-15 14:33:55,32.9
18250,2019-11-15 14:48:55,33.5
18251,2019-11-15 15:03:55,33.3
18252,2019-11-15 15:18:55,33
18253,2019-11-15 15:33:55,33.4
18254,2019-11-15 15:48:55,33.1
18255,2019-11-15 16:03:55,33.9
18256,2019-11-15 16:18:55,33.9
18257,2019-11-15 16:33:55,34.1
18258,2019-11-15 16:48:55,33.6
18259,2019-11-15 17:03:55,33.2
18260,2019-11-15 17:18:55,32.8
18261,2019-11-15 17:33:55,32.1
18262,2019-11-15 17:48:55,31.5
18263,2019-11-15 18:03:55,31.2
18264,2019-11-15 18:18:55,30.5
18265,2019-11-15 18:33:55,30.2
18266,2019-11-15 18:48:55,29.5
18267,2019-11-15 19:03:55,28.3
18268,2019-11-15 19:18:55,27.3
18269,2019-11-15 19:33:55,26.6
18270,2019-11-15 19:48:55,26.1
18271,2019-11-15 20:03:55,25.7
18272,2019-11-15 20:18:55,25.4
18273,2019-11-15 20:33:55,25.3
18274,2019-11-15 20:48:55,25.3
18275,2019-11-15 21:03:55,25.2
18276,2019-11-15 21:18:55,25.1
18277,2019-11-15 21:33:55,24.9
18278,2019-11-15 21:48:55,24.8
18279,2019-11-15 22:03:55,24.7
18280,2019-11-15 22:18:55,24.6
18281,2019-11-15 22:33:55,24.7
18282,2019-11-15 22:48:55,24.5
18283,2019-11-15 23:03:55,24.5
18284,2019-11-15 23:18:55,24.4
18285,2019-11-15 23:33:55,24.3
18286,2019-11-15 23:48:55,24.4
18287,2019-11-16 00:03:55,24.2
18288,2019-11-16 00:18:55,24
18289,2019-11-16 00:33:55,23.7
18290,2019-11-16 00:48:55,23.5
18291,2019-11-16 01:03:55,23.5
18292,2019-11-16 01:18:55,23.3
18293,2019-11-16 01:33:55,23.3
18294,2019-11-16 01:48:55,23.1
18295,2019-11-16 02:03:55,23
18296,2019-11-16 02:18:55,22.9
18297,2019-11-16 02:33:55,22.7
18298,2019-11-16 02:48:55,22.5
18299,2019-11-16 03:03:55,22.2
18300,2019-11-16 03:18:55,21.8
18301,2019-11-16 03:33:55,21.5
18302,2019-11-16 03:48:55,21.1
18303,2019-11-16 04:03:55,20.8
18304,2019-11-16 04:18:55,20.7
18305,2019-11-16 04:33:55,20.6
18306,2019-11-16 04:48:55,20.5
18307,2019-11-16 05:03:55,20.5
18308,2019-11-16 05:18:55,20.8
18309,2019-11-16 05:33:55,20.8
18310,2019-11-16 05:48:55,20.8
18311,2019-11-16 06:03:55,20.8
18312,2019-11-16 06:18:55,20.8
18313,2019-11-16 06:33:55,20.9
18314,2019-11-16 06:48:55,21
18315,2019-11-16 07:03:55,21
18316,2019-11-16 07:18:55,21
18317,2019-11-16 07:33:55,20.9
18318,2019-11-16 07:48:55,20.9
18319,2019-11-16 08:03:55,20.7
18320,2019-11-16 08:18:55,20.1
18321,2019-11-16 08:33:55,20.1
18322,2019-11-16 08:48:55,20.2
18323,2019-11-16 09:03:55,20.4
18324,2019-11-16 09:18:55,21.2
18325,2019-11-16 09:33:55,22
18326,2019-11-16 09:48:55,22.2
18327,2019-11-16 10:03:55,22.1
18328,2019-11-16 10:18:55,22.3
18329,2019-11-16 10:33:55,22.2
18330,2019-11-16 10:48:55,21.1
18331,2019-11-16 11:03:55,20.3
18332,2019-11-16 11:18:55,20.2
18333,2019-11-16 11:33:55,19.8
18334,2019-11-16 11:48:55,19.3
18335,2019-11-16 12:03:55,19.2
18336,2019-11-16 12:18:55,19.3
18337,2019-11-16 12:33:55,19.2
18338,2019-11-16 12:48:55,18.8
18339,2019-11-16 13:03:55,19
18340,2019-11-16 13:18:55,19.4
18341,2019-11-16 13:33:55,19.7
18342,2019-11-16 13:48:55,20.2
18343,2019-11-16 14:03:55,20.7
18344,2019-11-16 14:18:55,21.1
18345,2019-11-16 14:33:55,21.3
18346,2019-11-16 14:48:55,21.9
18347,2019-11-16 15:03:55,22.3
18348,2019-11-16 15:18:55,23.6
18349,2019-11-16 15:33:55,24.8
18350,2019-11-16 15:48:55,25.3
18351,2019-11-16 16:03:55,25.7
18352,2019-11-16 16:18:55,26.1
18353,2019-11-16 16:33:55,26.9
18354,2019-11-16 16:48:55,27.5
18355,2019-11-16 17:03:55,27.5
18356,2019-11-16 17:18:55,27.2
18357,2019-11-16 17:33:55,27.6
18358,2019-11-16 17:48:55,27.2
18359,2019-11-16 18:03:55,26.8
18360,2019-11-16 18:18:55,26.4
18361,2019-11-16 18:33:55,26
18362,2019-11-16 18:48:55,25.4
18363,2019-11-16 19:03:55,25
18364,2019-11-16 19:18:55,24.5
18365,2019-11-16 19:33:55,24
18366,2019-11-16 19:48:55,23.5
18367,2019-11-16 20:03:55,23.2
18368,2019-11-16 20:18:55,22.9
18369,2019-11-16 20:33:55,22.6
18370,2019-11-16 20:48:55,22.3
18371,2019-11-16 21:03:55,22.1
18372,2019-11-16 21:18:55,22
18373,2019-11-16 21:33:55,21.8
18374,2019-11-16 21:48:55,21.7
18375,2019-11-16 22:03:55,21.5
18376,2019-11-16 22:18:55,21.2
18377,2019-11-16 22:33:55,21.1
18378,2019-11-16 22:48:55,21
18379,2019-11-16 23:03:55,20.9
18380,2019-11-16 23:18:55,20.7
18381,2019-11-16 23:33:55,20.6
18382,2019-11-16 23:48:55,20.3
18383,2019-11-17 00:03:55,20.3
18384,2019-11-17 00:18:55,20.1
18385,2019-11-17 00:33:55,20
18386,2019-11-17 00:48:55,19.9
18387,2019-11-17 01:03:55,19.8
18388,2019-11-17 01:18:55,19.8
18389,2019-11-17 01:33:55,19.8
18390,2019-11-17 01:48:55,19.8
18391,2019-11-17 02:03:55,19.6
18392,2019-11-17 02:18:55,19.6
18393,2019-11-17 02:33:55,19.5
18394,2019-11-17 02:48:55,19.3
18395,2019-11-17 03:03:55,19.2
18396,2019-11-17 03:18:55,19
18397,2019-11-17 03:33:55,18.9
18398,2019-11-17 03:48:55,18.6
18399,2019-11-17 04:03:55,18.5
18400,2019-11-17 04:18:55,18.4
18401,2019-11-17 04:33:55,18.1
18402,2019-11-17 04:48:55,18
18403,2019-11-17 05:03:55,17.6
18404,2019-11-17 05:18:55,17.4
18405,2019-11-17 05:33:55,17.8
18406,2019-11-17 05:48:55,17.8
18407,2019-11-17 06:03:55,17.8
18408,2019-11-17 06:18:55,17.9
18409,2019-11-17 06:33:55,18.2
18410,2019-11-17 06:48:55,18.9
18411,2019-11-17 07:03:55,19.7
18412,2019-11-17 07:18:55,21.9
18413,2019-11-17 07:33:55,24.2
18414,2019-11-17 07:48:55,25.7
18415,2019-11-17 08:03:55,27.4
18416,2019-11-17 08:18:55,29
18417,2019-11-17 08:33:55,29.1
18418,2019-11-17 08:48:55,29.5
18419,2019-11-17 09:03:55,29.9
18420,2019-11-17 09:18:55,30.3
18421,2019-11-17 09:33:55,30.8
18422,2019-11-17 09:48:55,31.4
18423,2019-11-17 10:03:55,31.7
18424,2019-11-17 10:18:55,31.7
18425,2019-11-17 10:33:55,32.4
18426,2019-11-17 10:48:55,32.7
18427,2019-11-17 11:03:55,32.4
18428,2019-11-17 11:18:55,32.5
18429,2019-11-17 11:33:55,32.8
18430,2019-11-17 11:48:55,32.5
18431,2019-11-17 12:03:55,32.5
18432,2019-11-17 12:18:55,32.9
18433,2019-11-17 12:33:55,32.7
18434,2019-11-17 12:48:55,40
18435,2019-11-17 13:03:55,40.7
18436,2019-11-17 13:18:55,41.3
18437,2019-11-17 13:33:55,41.2
18438,2019-11-17 13:48:55,41.7
18439,2019-11-17 14:03:55,41.4
18440,2019-11-17 14:18:55,42.4
18441,2019-11-17 14:33:55,43
18442,2019-11-17 14:48:55,43.2
18443,2019-11-17 15:03:55,42.5
18444,2019-11-17 15:18:55,41.7
18445,2019-11-17 15:33:55,41.3
18446,2019-11-17 15:48:55,41.9
18447,2019-11-17 16:03:55,41.4
18448,2019-11-17 16:18:55,40.9
18449,2019-11-17 16:33:55,40.1
18450,2019-11-17 16:48:55,40.8
18451,2019-11-17 17:03:55,41.1
18452,2019-11-17 17:18:55,41
18453,2019-11-17 17:33:55,40.9
18454,2019-11-17 17:48:55,40.4
18455,2019-11-17 18:03:55,39.9
18456,2019-11-17 18:18:55,39.8
18457,2019-11-17 18:33:55,39.5
18458,2019-11-17 18:48:55,39.4
18459,2019-11-17 19:03:55,39.3
18460,2019-11-17 19:18:55,39
18461,2019-11-17 19:33:55,38.8
18462,2019-11-17 19:48:55,38.4
18463,2019-11-17 20:03:55,38.1
18464,2019-11-17 20:18:55,37.8
18465,2019-11-17 20:33:55,37.8
18466,2019-11-17 20:48:55,37.5
18467,2019-11-17 21:03:55,37.6
18468,2019-11-17 21:18:55,37.4
18469,2019-11-17 21:33:55,37.2
18470,2019-11-17 21:48:55,37
18471,2019-11-17 22:03:55,37
18472,2019-11-17 22:18:55,36.4
18473,2019-11-17 22:33:55,36.2
18474,2019-11-17 22:48:55,36.4
18475,2019-11-17 23:03:55,36.1
18476,2019-11-17 23:18:55,36.5
18477,2019-11-17 23:33:55,36.5
18478,2019-11-17 23:48:55,36.4
18479,2019-11-18 00:03:55,36.3
18480,2019-11-18 00:18:55,35.9
18481,2019-11-18 00:33:55,35.5
18482,2019-11-18 00:48:55,35.2
18483,2019-11-18 01:03:55,35.1
18484,2019-11-18 01:18:55,34.9
18485,2019-11-18 01:33:55,34.7
18486,2019-11-18 01:48:55,34.8
18487,2019-11-18 02:03:55,34.4
18488,2019-11-18 02:18:55,34.2
18489,2019-11-18 02:33:55,34.2
18490,2019-11-18 02:48:55,34
18491,2019-11-18 03:03:55,34.1
18492,2019-11-18 03:18:55,34
18493,2019-11-18 03:33:55,33.7
18494,2019-11-18 03:48:55,33.6
18495,2019-11-18 04:03:55,33.3
18496,2019-11-18 04:18:55,33.4
18497,2019-11-18 04:33:55,33.2
18498,2019-11-18 04:48:55,33.2
18499,2019-11-18 05:03:55,32.9
18500,2019-11-18 05:18:55,32.7
18501,2019-11-18 05:33:55,32.8
18502,2019-11-18 05:48:55,32.7
18503,2019-11-18 06:03:55,32.6
18504,2019-11-18 06:18:55,33
18505,2019-11-18 06:33:55,33.1
18506,2019-11-18 06:48:55,33.3
18507,2019-11-18 07:03:55,33.7
18508,2019-11-18 07:18:55,35.3
18509,2019-11-18 07:33:55,37.2
18510,2019-11-18 07:48:55,38.5
18511,2019-11-18 08:03:55,39.2
18512,2019-11-18 08:18:55,40.3
18513,2019-11-18 08:33:55,41.3
18514,2019-11-18 08:48:55,41.6
18515,2019-11-18 09:03:55,41.4
18516,2019-11-18 09:18:55,40.8
18517,2019-11-18 09:33:55,42
18518,2019-11-18 09:48:55,41.4
18519,2019-11-18 10:03:55,43.4
18520,2019-11-18 10:18:55,42.8
18521,2019-11-18 10:33:55,42.4
18522,2019-11-18 10:48:55,44.3
18523,2019-11-18 11:03:55,44.8
18524,2019-11-18 11:18:55,45.3
18525,2019-11-18 11:33:55,45.6
18526,2019-11-18 11:48:55,46.3
18527,2019-11-18 12:03:55,45.4
18528,2019-11-18 12:18:55,45.5
18529,2019-11-18 12:33:55,45.6
18530,2019-11-18 12:48:55,40.5
18531,2019-11-18 13:03:55,38.2
18532,2019-11-18 13:18:55,38.8
18533,2019-11-18 13:33:55,38.4
18534,2019-11-18 13:48:55,37.9
18535,2019-11-18 14:03:55,38.8
18536,2019-11-18 14:18:55,39.2
18537,2019-11-18 14:33:55,39.3
18538,2019-11-18 14:48:55,39.5
18539,2019-11-18 15:03:55,37.9
18540,2019-11-18 15:18:55,38
18541,2019-11-18 15:33:55,35
18542,2019-11-18 15:48:55,32.7
18543,2019-11-18 16:03:55,30.8
18544,2019-11-18 16:18:55,27.5
18545,2019-11-18 16:33:55,23.6
18546,2019-11-18 16:48:55,24.2
18547,2019-11-18 17:03:55,24.5
18548,2019-11-18 17:18:55,24.7
18549,2019-11-18 17:33:55,25
18550,2019-11-18 17:48:55,25.3
18551,2019-11-18 18:03:55,25.6
18552,2019-11-18 18:18:55,26.5
18553,2019-11-18 18:33:55,26.7
18554,2019-11-18 18:48:55,26.5
18555,2019-11-18 19:03:55,26.3
18556,2019-11-18 19:18:55,26.2
18557,2019-11-18 19:33:55,26
18558,2019-11-18 19:48:55,25.5
18559,2019-11-18 20:03:55,24.7
18560,2019-11-18 20:18:55,24.2
18561,2019-11-18 20:33:55,23.9
18562,2019-11-18 20:48:55,23.6
18563,2019-11-18 21:03:55,23.4
18564,2019-11-18 21:18:55,23.4
18565,2019-11-18 21:33:55,23.5
18566,2019-11-18 21:48:55,23.5
18567,2019-11-18 22:03:55,23.6
18568,2019-11-18 22:18:55,23.5
18569,2019-11-18 22:33:55,23.5
18570,2019-11-18 22:48:55,23.5
18571,2019-11-18 23:03:55,23.4
18572,2019-11-18 23:18:55,23.1
18573,2019-11-18 23:33:55,22.9
18574,2019-11-18 23:48:55,22.9
18575,2019-11-19 00:03:55,22.9
18576,2019-11-19 00:18:55,22.9
18577,2019-11-19 00:33:55,22.9
18578,2019-11-19 00:48:55,22.7
18579,2019-11-19 01:03:55,22.4
18580,2019-11-19 01:18:55,22.2
18581,2019-11-19 01:33:55,22.2
18582,2019-11-19 01:48:55,22.5
18583,2019-11-19 02:03:55,22.9
18584,2019-11-19 02:18:55,23
18585,2019-11-19 02:33:55,23.2
18586,2019-11-19 02:48:55,23.3
18587,2019-11-19 03:03:55,23.3
18588,2019-11-19 03:18:55,23.4
18589,2019-11-19 03:33:55,23.2
18590,2019-11-19 03:48:55,23
18591,2019-11-19 04:03:55,22.7
18592,2019-11-19 04:18:55,22.3
18593,2019-11-19 04:33:55,21.9
18594,2019-11-19 04:48:55,21.4
18595,2019-11-19 05:03:55,21
18596,2019-11-19 05:18:55,20.8
18597,2019-11-19 05:33:55,20.7
18598,2019-11-19 05:48:55,20.6
18599,2019-11-19 06:03:55,20.8
18600,2019-11-19 06:18:55,20.9
18601,2019-11-19 06:33:55,21.1
18602,2019-11-19 06:48:55,21.3
18603,2019-11-19 07:03:55,21.9
18604,2019-11-19 07:18:55,23.5
18605,2019-11-19 07:33:55,23.8
18606,2019-11-19 07:48:55,24.4
18607,2019-11-19 08:03:55,25.5
18608,2019-11-19 08:18:55,27
18609,2019-11-19 08:33:55,28
18610,2019-11-19 08:48:55,28.6
18611,2019-11-19 09:03:55,28.8
18612,2019-11-19 09:18:55,29.7
18613,2019-11-19 09:33:55,29.8
18614,2019-11-19 09:48:55,29.5
18615,2019-11-19 10:03:55,30.5
18616,2019-11-19 10:18:55,31.6
18617,2019-11-19 10:33:55,32.1
18618,2019-11-19 10:48:55,32.3
18619,2019-11-19 11:03:55,32.1
18620,2019-11-19 11:18:55,32.6
18621,2019-11-19 11:33:55,32.6
18622,2019-11-19 11:48:55,32.9
18623,2019-11-19 12:03:55,33.1
18624,2019-11-19 12:18:55,33.6
18625,2019-11-19 12:33:55,33.1
18626,2019-11-19 12:48:55,33.7
18627,2019-11-19 13:03:55,34.4
18628,2019-11-19 13:18:55,34.3
18629,2019-11-19 13:33:55,34.7
18630,2019-11-19 13:48:55,35.1
18631,2019-11-19 14:03:55,35.1
18632,2019-11-19 14:18:55,35.5
18633,2019-11-19 14:33:55,35.8
18634,2019-11-19 14:48:55,35.9
18635,2019-11-19 15:03:55,36.5
18636,2019-11-19 15:18:55,36.5
18637,2019-11-19 15:33:55,36.3
18638,2019-11-19 15:48:55,37.2
18639,2019-11-19 16:03:55,36.9
18640,2019-11-19 16:18:55,37.2
18641,2019-11-19 16:33:55,36.8
18642,2019-11-19 16:48:55,36.1
18643,2019-11-19 17:03:55,36
18644,2019-11-19 17:18:55,35.4
18645,2019-11-19 17:33:55,34.9
18646,2019-11-19 17:48:55,34
18647,2019-11-19 18:03:55,33
18648,2019-11-19 18:18:55,32.2
18649,2019-11-19 18:33:55,31.5
18650,2019-11-19 18:48:55,30.9
18651,2019-11-19 19:03:55,29.8
18652,2019-11-19 19:18:55,29
18653,2019-11-19 19:33:55,28
18654,2019-11-19 19:48:55,27.2
18655,2019-11-19 20:03:55,26.6
18656,2019-11-19 20:18:55,26.2
18657,2019-11-19 20:33:55,25.9
18658,2019-11-19 20:48:55,25.7
18659,2019-11-19 21:03:55,25.6
18660,2019-11-19 21:18:55,25.4
18661,2019-11-19 21:33:55,25.3
18662,2019-11-19 21:48:55,25.1
18663,2019-11-19 22:03:55,25
18664,2019-11-19 22:18:55,25
18665,2019-11-19 22:33:55,25
18666,2019-11-19 22:48:55,25
18667,2019-11-19 23:03:55,25.1
18668,2019-11-19 23:18:55,25.2
18669,2019-11-19 23:33:55,25.2
18670,2019-11-19 23:48:55,25.2
18671,2019-11-20 00:03:55,25.3
18672,2019-11-20 00:18:55,25.4
18673,2019-11-20 00:33:55,25.4
18674,2019-11-20 00:48:55,25.4
18675,2019-11-20 01:03:55,25.2
18676,2019-11-20 01:18:55,24.9
18677,2019-11-20 01:33:55,24.7
18678,2019-11-20 01:48:55,24.4
18679,2019-11-20 02:03:55,24.3
18680,2019-11-20 02:18:55,24.1
18681,2019-11-20 02:33:55,24
18682,2019-11-20 02:48:55,23.9
18683,2019-11-20 03:03:55,23.8
18684,2019-11-20 03:18:55,23.7
18685,2019-11-20 03:33:55,23.6
18686,2019-11-20 03:48:55,23.6
18687,2019-11-20 04:03:55,23.7
18688,2019-11-20 04:18:55,23.7
18689,2019-11-20 04:33:55,23.8
18690,2019-11-20 04:48:55,23.5
18691,2019-11-20 05:03:55,23.3
18692,2019-11-20 05:18:55,23.2
18693,2019-11-20 05:33:55,23.2
18694,2019-11-20 05:48:55,23.2
18695,2019-11-20 06:03:55,23.4
18696,2019-11-20 06:18:55,23.6
18697,2019-11-20 06:33:55,23.8
18698,2019-11-20 06:48:55,24
18699,2019-11-20 07:03:55,24.5
18700,2019-11-20 07:18:55,26.3
18701,2019-11-20 07:33:55,27.6
18702,2019-11-20 07:48:55,28.3
18703,2019-11-20 08:03:55,29.2
18704,2019-11-20 08:18:55,29.5
18705,2019-11-20 08:33:55,30.4
18706,2019-11-20 08:48:55,31.7
18707,2019-11-20 09:03:55,32.7
18708,2019-11-20 09:18:55,33
18709,2019-11-20 09:33:55,33.2
18710,2019-11-20 09:48:55,33.4
18711,2019-11-20 10:03:55,33.8
18712,2019-11-20 10:18:55,34.1
18713,2019-11-20 10:33:55,35.2
18714,2019-11-20 10:48:55,35.5
18715,2019-11-20 11:03:55,35.4
18716,2019-11-20 11:18:55,35.6
18717,2019-11-20 11:33:55,35.6
18718,2019-11-20 11:48:55,36.1
18719,2019-11-20 12:03:55,38.2
18720,2019-11-20 12:18:55,45.5
18721,2019-11-20 12:33:55,45.1
18722,2019-11-20 12:48:55,45.6
18723,2019-11-20 13:03:55,45.3
18724,2019-11-20 13:18:55,46.1
18725,2019-11-20 13:33:55,46.3
18726,2019-11-20 13:48:55,46.6
18727,2019-11-20 14:03:55,47
18728,2019-11-20 14:18:55,47.9
18729,2019-11-20 14:33:55,48.8
18730,2019-11-20 14:48:55,47.7
18731,2019-11-20 15:03:55,48.4
18732,2019-11-20 15:18:55,48
18733,2019-11-20 15:33:55,48.4
18734,2019-11-20 15:48:55,48.4
18735,2019-11-20 16:03:55,48.7
18736,2019-11-20 16:18:55,47.7
18737,2019-11-20 16:33:55,50.1
18738,2019-11-20 16:48:55,49
18739,2019-11-20 17:03:55,49.2
18740,2019-11-20 17:18:55,48.8
18741,2019-11-20 17:33:55,48.7
18742,2019-11-20 17:48:55,48.4
